id,ms_subclass,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_type_2,bsmt_unf_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bedroom_abvgr,kitchen_abvgr,kitchen_qual,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,pool_qc,fence,misc_feature,mo_sold,yr_sold,sale_type,saleprice,shifted_id,year_month,sale_timestamp,pid_5,pid_9,basement_finished_area,half_baths,full_baths,other_rooms_above_grade,exterior_developed_area,price_per_area
2217,50,RL,,11275,Pave,,IR1,HLS,AllPub,Corner,Mod,Crawfor,Norm,Norm,1Fam,1.5Fin,6,7,1932,1950,Gable,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,TA,TA,Mn,Rec,LwQ,0.0,GasA,TA,Y,SBrkr,1096,895,0,1991,3,1,TA,Typ,1,Gd,Detchd,1977.0,Unf,2.0,432.0,TA,Fa,Y,,,,3,2007,WD ,220000,605,2007-3,1172707200000000000,0,1,854.0,1.0,1.0,3,19,110.49723756906077
232,20,RL,60.0,9600,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,4,7,1950,1995,Gable,CompShg,VinylSd,HdBoard,None,TA,TA,CBlock,Gd,TA,No,BLQ,Unf,625.0,GasA,TA,Y,SBrkr,1067,0,0,1067,2,1,Gd,Min2,0,,Attchd,1996.0,Unf,2.0,436.0,TA,TA,Y,,,,2,2010,WD ,128000,231,2010-2,1264982400000000000,0,1,442.0,0.0,2.0,1,290,119.96251171508904
1982,50,RM,120.0,9000,Pave,,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,8,1900,2006,Gable,CompShg,Stucco,Stucco,None,TA,TA,BrkTil,TA,Fa,No,BLQ,Unf,550.0,GasA,Ex,Y,SBrkr,680,494,0,1174,2,1,Gd,Typ,1,Gd,Detchd,2000.0,Unf,2.0,576.0,TA,TA,Y,,MnPrv,,6,2007,WD ,135000,370,2007-6,1180656000000000000,0,1,130.0,0.0,1.0,3,182,114.99148211243612
1570,20,RL,74.0,9990,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,4,5,1991,1991,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,PConc,Gd,TA,No,ALQ,Unf,297.0,GasA,Gd,Y,SBrkr,1689,0,0,1689,3,1,TA,Typ,1,TA,Attchd,1991.0,Unf,2.0,432.0,TA,TA,Y,,,,7,2008,WD ,228500,580,2008-7,1214870400000000000,0,1,1383.0,0.0,3.0,2,548,135.28715216104203
195,50,RM,50.0,6000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,7,1939,1950,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,BrkTil,TA,Gd,No,BLQ,LwQ,144.0,GasA,TA,Y,SBrkr,608,524,0,1132,2,1,TA,Typ,0,,Detchd,1939.0,Unf,1.0,240.0,TA,TA,Y,,MnPrv,,4,2010,WD ,134000,194,2010-4,1270080000000000000,0,1,464.0,0.0,2.0,2,128,118.37455830388693
2307,20,RL,85.0,10533,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1956,1956,Hip,CompShg,VinylSd,VinylSd,BrkFace,TA,Gd,CBlock,TA,TA,No,Rec,Unf,235.0,GasA,TA,Y,SBrkr,1024,0,0,1024,2,1,Gd,Typ,2,TA,Attchd,1956.0,Unf,1.0,313.0,TA,TA,Y,,,,8,2006,WD ,157500,1,2006-8,1154390400000000000,1,0,773.0,0.0,2.0,2,280,153.80859375
504,60,RL,,11692,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1993,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,549.0,GasA,Ex,Y,SBrkr,1215,1017,0,2232,3,1,Gd,Typ,1,TA,Attchd,1993.0,RFn,2.0,623.0,TA,TA,Y,,,,10,2009,WD ,263550,160,2009-10,1254355200000000000,1,0,624.0,1.0,3.0,4,338,118.07795698924731
1644,20,RL,,12546,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,7,1981,1981,Gable,CompShg,MetalSd,MetalSd,BrkFace,Gd,Gd,CBlock,Gd,TA,No,BLQ,Unf,762.0,GasA,Ex,Y,SBrkr,1440,0,0,1440,3,1,Gd,Typ,1,TA,Attchd,1981.0,Fin,2.0,467.0,TA,TA,Y,,,,4,2007,WD ,182900,32,2007-4,1175385600000000000,1,0,678.0,0.0,2.0,3,99,127.01388888888889
939,20,RL,,21695,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,9,1988,2007,Hip,CompShg,Wd Sdng,Plywood,BrkFace,Gd,Gd,CBlock,Gd,TA,No,GLQ,Unf,72.0,GasA,Ex,Y,SBrkr,1680,0,0,1680,3,1,Gd,Typ,1,Gd,Attchd,1988.0,Fin,2.0,540.0,TA,TA,Y,,,,12,2009,WD ,222000,595,2009-12,1259625600000000000,0,1,808.0,0.0,3.0,1,518,132.14285714285714
1591,20,RL,77.0,9278,Pave,,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Feedr,Artery,1Fam,1Story,5,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,No,Unf,Unf,1092.0,GasA,Ex,Y,SBrkr,1092,0,0,1092,2,1,TA,Typ,0,,,,,0.0,0.0,,,Y,,,,2,2008,WD ,146000,601,2008-2,1201824000000000000,0,1,0.0,0.0,1.0,2,52,133.6996336996337
2001,30,RM,90.0,8100,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,6,1948,1973,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,BrkTil,TA,TA,No,Rec,Unf,1221.0,GasA,Gd,Y,SBrkr,1559,0,0,1559,2,1,TA,Min2,0,,Detchd,1948.0,Unf,2.0,812.0,TA,TA,Y,,GdWo,,6,2007,COD,153500,389,2007-6,1180656000000000000,0,1,338.0,0.0,2.0,2,346,98.46055163566389
2379,20,RL,129.0,16737,Pave,,Reg,Lvl,AllPub,FR3,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Ex,TA,Av,GLQ,Unf,533.0,GasA,Ex,Y,SBrkr,1980,0,0,1980,3,1,Ex,Typ,1,Gd,Attchd,2004.0,Fin,3.0,770.0,TA,TA,Y,,,,9,2006,WD ,315000,73,2006-9,1157068800000000000,1,0,1447.0,0.0,3.0,4,239,159.0909090909091
1100,60,RL,80.0,9200,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,484.0,GasA,Gd,Y,SBrkr,1470,1160,0,2630,4,1,Gd,Typ,1,TA,Attchd,1998.0,Fin,3.0,696.0,TA,TA,Y,,,,6,2008,WD ,315000,110,2008-6,1212278400000000000,1,0,986.0,1.0,3.0,3,66,119.77186311787072
1118,60,RL,73.0,9801,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,1341.0,GasA,Ex,Y,SBrkr,1341,520,0,1861,3,1,Gd,Typ,1,Gd,BuiltIn,2007.0,RFn,3.0,851.0,TA,TA,Y,,,,7,2008,WD ,257000,128,2008-7,1214870400000000000,1,0,0.0,0.0,3.0,3,204,138.09779688339603
1593,85,RL,150.0,14137,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,4,5,1964,1964,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,Gd,TA,Av,ALQ,LwQ,88.0,GasA,Gd,Y,SBrkr,1200,0,0,1200,3,1,TA,Typ,0,,2Types,1964.0,Fin,3.0,850.0,TA,TA,Y,,,,11,2008,ConLD,173000,603,2008-11,1225497600000000000,0,1,1112.0,0.0,2.0,2,290,144.16666666666666
2338,60,RL,,14762,Pave,,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Feedr,Norm,1Fam,2Story,5,6,1948,1950,Gable,CompShg,Plywood,Plywood,None,TA,TA,Slab,,,,,,0.0,GasA,Gd,Y,SBrkr,1547,720,53,2320,2,1,TA,Typ,1,TA,Attchd,1979.0,Unf,2.0,672.0,TA,TA,P,,,,5,2006,WD ,169000,32,2006-5,1146441600000000000,1,0,0.0,0.0,2.0,4,264,72.84482758620689
458,20,RL,117.0,15262,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2003,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Ex,TA,Gd,GLQ,Unf,643.0,GasA,Ex,Y,SBrkr,2200,0,0,2200,3,1,Ex,Typ,1,Gd,Attchd,2003.0,Fin,3.0,685.0,TA,TA,Y,,,,7,2009,WD ,382500,114,2009-7,1246406400000000000,1,0,1557.0,1.0,3.0,4,263,173.86363636363637
1454,20,RL,75.0,9742,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1777.0,GasA,Ex,Y,SBrkr,1795,0,0,1795,3,1,Gd,Typ,1,Gd,Attchd,2002.0,RFn,2.0,534.0,TA,TA,Y,,,,9,2008,WD ,230000,464,2008-9,1220227200000000000,0,1,0.0,0.0,2.0,3,330,128.13370473537606
641,20,RL,74.0,8532,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1954,1990,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,CBlock,TA,TA,No,Rec,Unf,84.0,GasA,Gd,Y,SBrkr,1297,0,0,1297,3,1,TA,Typ,1,TA,Attchd,1954.0,Fin,2.0,498.0,TA,TA,Y,,,,10,2009,WD ,153000,297,2009-10,1254355200000000000,1,0,1213.0,1.0,1.0,1,0,117.96453353893601
644,20,RL,79.0,10634,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1953,1953,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,PConc,TA,TA,No,BLQ,LwQ,0.0,GasA,TA,Y,SBrkr,1319,0,0,1319,3,1,TA,Min2,0,,Attchd,1953.0,Unf,1.0,270.0,TA,TA,Y,,GdWo,,11,2009,WD ,123000,300,2009-11,1257033600000000000,1,0,608.0,0.0,2.0,1,66,93.2524639878696
840,20,RL,65.0,14753,Pave,,IR2,Low,AllPub,Inside,Gtl,CollgCr,PosN,Norm,1Fam,1Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,Mn,GLQ,Unf,513.0,GasA,Ex,Y,SBrkr,1463,0,0,1463,3,1,TA,Typ,0,,Attchd,1998.0,Fin,2.0,539.0,TA,TA,Y,,GdPrv,,12,2009,WD ,207000,496,2009-12,1259625600000000000,0,1,950.0,0.0,3.0,1,81,141.49008885850992
1307,75,RM,87.0,18386,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Fin,7,9,1880,2002,Gable,CompShg,CemntBd,CmentBd,None,TA,TA,BrkTil,TA,TA,No,Unf,Unf,1470.0,GasA,Ex,Y,SBrkr,1675,1818,0,3493,3,1,Gd,Typ,1,Ex,Attchd,2003.0,Unf,3.0,870.0,TA,TA,Y,,,,5,2008,WD ,295000,317,2008-5,1209600000000000000,0,1,0.0,0.0,3.0,6,302,84.45462353277985
1809,20,RL,60.0,12450,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,5,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,365.0,GasA,Ex,Y,SBrkr,1094,0,0,1094,3,1,Gd,Typ,0,,Detchd,2004.0,Unf,2.0,576.0,TA,TA,Y,,,,5,2007,WD ,149000,197,2007-5,1177977600000000000,1,0,729.0,0.0,2.0,2,0,136.19744058500913
56,60,RL,,7851,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,235.0,GasA,Ex,Y,SBrkr,860,1100,0,1960,4,1,Gd,Typ,2,TA,BuiltIn,2002.0,Fin,2.0,440.0,TA,TA,Y,,,,5,2010,WD ,216500,55,2010-5,1272672000000000000,1,0,625.0,1.0,3.0,3,336,110.45918367346938
1905,20,RL,50.0,5175,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Feedr,1Fam,1Story,5,8,1958,2000,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,CBlock,TA,TA,No,BLQ,ALQ,254.0,GasA,Ex,Y,SBrkr,808,0,0,808,2,1,TA,Typ,0,,Detchd,1963.0,Unf,1.0,308.0,TA,TA,N,,,,7,2007,COD,112000,293,2007-7,1183248000000000000,1,0,554.0,0.0,1.0,2,143,138.6138613861386
2060,20,RL,,8398,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1967,1967,Gable,CompShg,MetalSd,MetalSd,BrkFace,TA,Gd,CBlock,TA,TA,No,LwQ,BLQ,300.0,GasA,TA,Y,SBrkr,943,0,0,943,2,1,TA,Typ,0,,Detchd,1972.0,Unf,2.0,528.0,TA,TA,Y,,,,6,2007,WD ,134500,448,2007-6,1180656000000000000,0,1,643.0,0.0,2.0,2,132,142.62990455991516
1085,20,RL,53.0,3710,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,1Fam,1Story,7,5,2007,2008,Gable,CompShg,WdShing,Wd Shng,BrkFace,Gd,TA,PConc,Gd,TA,Gd,Unf,Unf,1146.0,GasA,Ex,Y,SBrkr,1246,0,0,1246,2,1,Gd,Typ,1,Gd,Attchd,2007.0,Fin,2.0,428.0,TA,TA,Y,,,,3,2008,New,187687,95,2008-3,1204329600000000000,1,0,0.0,0.0,2.0,2,124,150.63162118780096
305,50,C (all),60.0,7500,Pave,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,4,1920,1950,Gable,CompShg,MetalSd,MetalSd,None,TA,Gd,CBlock,TA,TA,No,Unf,Unf,698.0,GasA,TA,Y,FuseA,698,430,0,1128,2,1,TA,Typ,0,,Detchd,1980.0,RFn,2.0,528.0,TA,TA,Y,,,,4,2010,COD,68400,304,2010-4,1270080000000000000,0,1,0.0,0.0,1.0,3,194,60.638297872340424
671,20,RL,62.0,8010,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,9,1958,2007,Hip,CompShg,Wd Sdng,Wd Sdng,None,Gd,Gd,CBlock,TA,TA,Mn,GLQ,Unf,206.0,GasA,Gd,Y,SBrkr,951,0,0,951,2,1,Gd,Typ,0,,Detchd,1985.0,Unf,2.0,480.0,TA,TA,Y,,,Shed,9,2009,WD ,143500,327,2009-9,1251763200000000000,1,0,745.0,0.0,2.0,3,42,150.8937960042061
833,80,RL,,12800,Pave,,Reg,Low,AllPub,Inside,Mod,SawyerW,Norm,Norm,1Fam,SLvl,7,5,1989,1989,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,0.0,GasA,Gd,Y,SBrkr,1644,0,0,1644,2,1,Gd,Typ,1,TA,Attchd,1989.0,Fin,2.0,569.0,TA,TA,Y,,,,8,2009,WD ,275000,489,2009-8,1249084800000000000,0,1,1518.0,1.0,3.0,2,476,167.27493917274938
2891,90,RL,82.0,11070,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,1Story,7,5,1988,1989,Gable,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,CBlock,TA,TA,No,Unf,Unf,1907.0,GasA,Gd,Y,SBrkr,1959,0,0,1959,5,2,TA,Typ,0,,2Types,1989.0,Unf,3.0,766.0,TA,TA,Y,,,,7,2006,WD ,171000,585,2006-7,1151712000000000000,0,1,0.0,0.0,3.0,2,0,87.28943338437979
486,60,RL,,12224,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,297.0,GasA,Ex,Y,SBrkr,1022,1032,0,2054,3,1,Gd,Typ,1,TA,BuiltIn,2000.0,RFn,2.0,390.0,TA,TA,Y,,,,7,2009,WD ,244000,142,2009-7,1246406400000000000,1,0,695.0,1.0,3.0,3,72,118.79259980525804
334,20,RL,50.0,6953,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,7,1971,2004,Gable,CompShg,VinylSd,VinylSd,None,TA,Gd,CBlock,TA,TA,No,ALQ,Unf,395.0,GasA,Ex,Y,SBrkr,874,0,0,874,3,1,TA,Typ,0,,Detchd,1971.0,Unf,1.0,352.0,TA,TA,Y,,,,6,2010,ConLD,130000,333,2010-6,1275350400000000000,0,1,469.0,0.0,1.0,1,0,148.74141876430207
1804,20,FV,100.0,11824,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,1685.0,GasA,Ex,Y,SBrkr,1685,0,0,1685,2,1,Gd,Typ,1,Gd,Attchd,2006.0,Fin,3.0,658.0,TA,TA,Y,,,,4,2007,WD ,253000,192,2007-4,1175385600000000000,1,0,0.0,0.0,2.0,2,175,150.14836795252225
2690,30,RM,153.0,4118,Pave,Grvl,IR1,Bnk,AllPub,Corner,Mod,OldTown,Feedr,Norm,1Fam,1Story,4,4,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,Unf,Unf,693.0,Grav,Fa,N,FuseA,693,0,0,693,2,1,Fa,Typ,0,,,,,0.0,0.0,,,N,,,,3,2006,WD ,52500,384,2006-3,1141171200000000000,0,1,0.0,0.0,1.0,1,20,75.75757575757575
299,120,RM,35.0,3907,Pave,,IR1,HLS,AllPub,Inside,Mod,Blueste,Norm,Norm,TwnhsE,1Story,8,6,1989,1989,Gable,CompShg,HdBoard,HdBoard,None,Gd,TA,CBlock,Gd,TA,Gd,GLQ,Unf,235.0,GasA,Gd,Y,SBrkr,1034,0,0,1034,1,1,Gd,Typ,1,TA,Attchd,1989.0,Fin,2.0,598.0,TA,TA,Y,,,,4,2010,WD ,185000,298,2010-4,1270080000000000000,0,1,747.0,0.0,2.0,2,177,178.91682785299807
466,60,RL,57.0,8918,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,745.0,GasA,Ex,Y,SBrkr,745,745,0,1490,3,1,Gd,Typ,1,Gd,Attchd,2005.0,Fin,2.0,392.0,TA,TA,Y,,,,7,2009,WD ,167800,122,2009-7,1246406400000000000,1,0,0.0,1.0,2.0,3,56,112.61744966442953
440,20,RL,76.0,9591,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Ex,TA,Av,GLQ,Unf,625.0,GasA,Ex,Y,SBrkr,1713,0,0,1713,3,1,Ex,Typ,1,Gd,Attchd,2004.0,Fin,3.0,856.0,TA,TA,Y,,,,1,2009,WD ,274900,96,2009-1,1230768000000000000,1,0,1088.0,0.0,3.0,3,196,160.4786923525978
378,80,RL,,14115,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,7,5,1980,1980,Gable,CompShg,Plywood,Plywood,BrkFace,TA,TA,CBlock,Gd,TA,Av,GLQ,Unf,336.0,GasA,TA,Y,SBrkr,1472,0,0,1472,3,1,TA,Typ,2,TA,Attchd,1980.0,Unf,2.0,588.0,TA,TA,Y,,,,6,2009,WD ,187500,34,2009-6,1243814400000000000,1,0,1036.0,0.0,3.0,2,281,127.37771739130434
513,60,RL,75.0,9675,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,Mn,GLQ,Unf,772.0,GasA,Ex,Y,SBrkr,1113,858,0,1971,3,1,Gd,Typ,1,Gd,Attchd,2005.0,RFn,2.0,689.0,TA,TA,Y,,,,2,2009,WD ,253000,169,2009-2,1233446400000000000,1,0,341.0,1.0,2.0,4,48,128.36123795027905
1597,180,RM,21.0,1974,Pave,,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SFoyer,4,7,1973,2006,Gable,CompShg,CemntBd,CmentBd,None,TA,Gd,CBlock,Gd,TA,Av,GLQ,Unf,25.0,GasA,Gd,Y,SBrkr,526,462,0,988,2,1,TA,Typ,0,,BuiltIn,1973.0,RFn,1.0,297.0,TA,TA,Y,,,,6,2008,WD ,105000,607,2008-6,1212278400000000000,0,1,501.0,0.0,2.0,2,221,106.2753036437247
613,80,RL,85.0,11475,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,6,1961,1961,Hip,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,Gd,ALQ,Unf,640.0,GasA,Ex,Y,SBrkr,1576,0,0,1576,4,1,Gd,Typ,1,Po,BuiltIn,1961.0,Fin,2.0,368.0,TA,TA,Y,,,,9,2009,WD ,174500,269,2009-9,1251763200000000000,1,0,568.0,0.0,2.0,2,85,110.72335025380711
2798,60,RL,,21533,Pave,,IR2,Lvl,AllPub,FR2,Gtl,CollgCr,Feedr,Norm,1Fam,2Story,7,5,1996,1997,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1065.0,GasA,Ex,Y,SBrkr,1065,984,0,2049,4,1,Gd,Typ,1,TA,Attchd,1997.0,Unf,2.0,467.0,TA,TA,Y,,,,8,2006,WD ,210900,492,2006-8,1154390400000000000,0,1,0.0,1.0,2.0,4,168,102.92825768667643
239,50,RL,50.0,9350,Pave,,Reg,Bnk,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,4,6,1947,1979,Gable,CompShg,WdShing,Wd Shng,None,TA,TA,CBlock,TA,Fa,No,LwQ,Unf,564.0,GasA,Ex,Y,SBrkr,1169,0,362,1531,3,1,TA,Typ,1,TA,Detchd,1947.0,Unf,1.0,209.0,Fa,TA,Y,,MnPrv,,6,2010,WD ,127000,238,2010-6,1275350400000000000,0,1,192.0,0.0,1.0,4,0,82.9523187459177
1080,120,RM,59.0,8198,Pave,,Reg,Lvl,AllPub,FR3,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,638.0,GasA,Ex,Y,SBrkr,1358,0,0,1358,2,1,Gd,Typ,1,Gd,Attchd,2004.0,RFn,2.0,484.0,TA,TA,Y,,,,7,2008,WD ,207000,90,2008-7,1214870400000000000,1,0,720.0,0.0,3.0,3,222,152.43004418262151
375,60,RL,,13250,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,RRNn,Norm,1Fam,2Story,7,6,1978,1978,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,Gd,TA,No,Unf,Unf,832.0,GasA,TA,Y,SBrkr,1154,896,0,2050,4,1,Gd,Typ,1,TA,Attchd,1978.0,RFn,2.0,529.0,TA,TA,Y,,,,5,2009,WD ,154000,31,2009-5,1241136000000000000,1,0,0.0,1.0,2.0,3,384,75.1219512195122
1638,20,RL,52.0,51974,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,StoneBr,PosN,Norm,1Fam,1Story,9,5,2006,2007,Hip,CompShg,VinylSd,VinylSd,BrkFace,Ex,TA,PConc,Ex,TA,Av,GLQ,Unf,1559.0,GasA,Ex,Y,SBrkr,2338,0,0,2338,4,1,Gd,Typ,2,Gd,Attchd,2005.0,Fin,3.0,1110.0,Gd,TA,Y,,,,6,2007,New,591587,26,2007-6,1180656000000000000,1,0,1101.0,1.0,3.0,3,457,253.03122326775022
2593,190,RL,94.0,22136,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,2fmCon,1.5Fin,5,5,1925,1975,Gable,CompShg,MetalSd,MetalSd,None,TA,Fa,CBlock,TA,TA,Mn,GLQ,Unf,1153.0,GasA,TA,Y,SBrkr,1392,1248,0,2640,5,1,TA,Maj1,1,Gd,Attchd,1977.0,RFn,3.0,1008.0,TA,TA,N,,,,7,2006,WD ,180000,287,2006-7,1151712000000000000,1,0,1018.0,1.0,4.0,4,827,68.18181818181819
623,90,RL,65.0,8944,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,5,1967,1967,Gable,CompShg,Plywood,Plywood,None,TA,TA,CBlock,TA,TA,No,Unf,Unf,1584.0,GasA,TA,Y,SBrkr,1584,0,0,1584,4,2,TA,Mod,0,,Detchd,1967.0,Unf,3.0,792.0,TA,TA,Y,,,,4,2009,WD ,124000,279,2009-4,1238544000000000000,1,0,0.0,0.0,2.0,2,152,78.28282828282828
964,60,RL,,9839,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Timber,Norm,Norm,1Fam,2Story,6,8,1980,2006,Gable,CompShg,MetalSd,MetalSd,None,TA,Gd,PConc,Gd,TA,No,ALQ,Unf,250.0,GasA,Ex,Y,SBrkr,1375,862,0,2237,3,1,Gd,Typ,1,TA,BuiltIn,1980.0,Fin,2.0,440.0,TA,TA,Y,,,Shed,2,2009,WD ,204000,620,2009-2,1233446400000000000,0,1,462.0,1.0,2.0,3,329,91.19356280733125
